decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,rep_rank_pct,low_rep_streak,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base,top_trust,4,BoredApeYachtClub,76,0.0117647058823529,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is strong but price is slightly down and reputation evidence is not provided, so there is no clear basis for meaningful risk.",727,75,802,1288,1,gpt-5.4-nano
llm_base,top_trust,5,BoredApeYachtClub,82,0.0113636363636363,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is strong with many buyers and users despite mild negative price/trade momentum, and no reputation signals are provided.",725,73,798,1182,1,gpt-5.4-nano
llm_base,top_trust,6,Milady,98,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong and stable with slight positive price change, while no reputation evidence is provided indicating no clear additional downside risk.",725,74,799,1189,1,gpt-5.4-nano
llm_base,top_trust,7,CloneX,38,0.0188679245283018,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity and trading metrics are strong with slight positive price change, and no reputation risk indicators were provided.",728,70,798,1121,1,gpt-5.4-nano
llm_base,top_trust,8,Milady,106,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent trading activity with small positive price change supports low immediate risk, and no reputation-risk evidence is provided.",727,71,798,1126,1,gpt-5.4-nano
llm_base,top_trust,9,CloneX,113,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,Market activity and price/trade momentum are positive while no reputation evidence indicates heightened contract risk.,727,67,794,1204,1,gpt-5.4-nano
llm_base,top_trust,10,CloneX,101,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent trading activity with minimal price change and no provided negative reputation signals indicate low delisting/freeze risk.,727,71,798,1182,1,gpt-5.4-nano
llm_base,top_trust,11,CloneX,86,0.0109890109890109,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong market activity with modest price uptick and no provided negative reputation indicators suggests no meaningful risk signal.,728,69,797,1179,1,gpt-5.4-nano
llm_base,top_trust,12,CloneX,44,0.0172413793103448,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade count/value and buyer participation offsets slight price decline, and no reputation risks are indicated.",728,72,800,1184,1,gpt-5.4-nano
llm_base,top_trust,13,CloneX,89,0.0109890109890109,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity and trade value are strong with only mild price decline, and no negative reputation evidence is provided.",727,70,797,1291,1,gpt-5.4-nano
llm_base,top_trust,14,CloneX,107,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent activity (54 trades, 44 unique buyers) with only mild negative price/trade-count change and no provided reputation risk indicates no meaningful risk.",727,80,807,1313,1,gpt-5.4-nano
llm_base,top_trust,15,CloneX,117,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong with high trade count/value and sizable buyer participation, and there is no provided reputation evidence indicating additional risk.",727,74,801,1190,1,gpt-5.4-nano
llm_base,top_trust,16,CloneX,47,0.0172413793103448,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent trading activity with stable-to-up pricing and no provided reputation risk signals indicates low immediate sellability risk.,728,71,799,1242,1,gpt-5.4-nano
llm_base,top_trust,17,CloneX,42,0.0175438596491228,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is strong but price and trade counts declined slightly, and no reputation signals are provided, so there is no clear risk.",728,75,803,1207,1,gpt-5.4-nano
llm_base,top_trust,18,Milady,108,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong with many trades and buyers despite a small price dip, and no reputation evidence is provided to indicate additional contract risk.",728,76,804,1180,1,gpt-5.4-nano
llm_base,top_trust,19,CloneX,87,0.0109890109890109,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong, liquid trading activity in the window with only slight price and trade-count declines, and no reputation risk information provided.",728,73,801,1190,1,gpt-5.4-nano
llm_base,top_trust,20,CloneX,62,0.0128205128205128,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong and active trading in the current window with slight positive price movement, while no reputation risk signals are provided.",728,71,799,1255,1,gpt-5.4-nano
llm_base,top_trust,21,CloneX,105,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent activity and trade volume with only a modest price dip suggests no meaningful market risk, and there is no provided reputation evidence indicating harm.",727,77,804,1193,1,gpt-5.4-nano
llm_base,top_trust,22,Milady,91,0.0108695652173913,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume and buyers, and no provided reputation risk indicators to contradict it.",728,69,797,1189,1,gpt-5.4-nano
llm_base,top_trust,23,BoredApeYachtClub,77,0.0114942528735632,0,ALLOW_BUY,NO_RISK,negative,neutral,"Despite a slightly negative price and trade activity trend, the transaction volume and buyer participation remain strong and there is no reputation risk signal provided.",727,76,803,1146,1,gpt-5.4-nano
llm_base,top_trust,24,CloneX,49,0.0161290322580645,0,ALLOW_BUY,NO_RISK,positive,neutral,High trade activity with many unique buyers and no provided reputation concerns suggests no strong risk signal.,728,67,795,1110,1,gpt-5.4-nano
llm_base,top_trust,25,Milady,111,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Active trading with price up versus the prior window suggests healthy market conditions, while no reputation evidence is provided to indicate additional risk.",727,74,801,1146,1,gpt-5.4-nano
llm_base,top_trust,26,CloneX,83,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent trading activity and liquidity despite a small price/trade decline, with no provided reputation evidence indicating additional risk.",728,72,800,1185,1,gpt-5.4-nano
llm_base,top_trust,27,CloneX,118,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,neutral,Market activity and stable price performance are positive while no reputation risk signals are provided.,727,65,792,1217,1,gpt-5.4-nano
llm_base,top_trust,28,Milady,105,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is healthy but price and trade count are down slightly, and no reputation evidence is provided to indicate elevated contract or platform risk.",727,76,803,1558,1,gpt-5.4-nano
llm_base,top_trust,29,CloneX,43,0.0172413793103448,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong activity with many trades and buyers and only a slight price/trade decline suggests no meaningful market risk, while no reputation signals were provided.",728,77,805,1210,1,gpt-5.4-nano
llm_base,top_trust,30,Milady,107,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is healthy but price and trade counts are slightly down, and no reputation evidence is provided, so there is no strong basis for meaningful risk.",727,79,806,1154,1,gpt-5.4-nano
llm_base,top_trust,31,CloneX,74,0.0117647058823529,0,ALLOW_BUY,NO_RISK,positive,neutral,"High and active trading volume with many buyers and only slight price decline indicates stable market demand, while no reputation evidence was provided to suggest added risk.",728,78,806,1171,1,gpt-5.4-nano
llm_base,top_trust,32,CloneX,34,0.0208333333333333,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent trading activity and slight price increase without any provided negative reputation signals suggests no meaningful risk.,728,68,796,1138,1,gpt-5.4-nano
llm_base,top_trust,33,Milady,93,0.0108695652173913,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong trading activity and stable/upside price movement indicate low practical sellability risk, with no reputation evidence provided.",727,71,798,1197,1,gpt-5.4-nano
llm_base,top_trust,34,CloneX,110,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong with many buyers/trades and only mild negative price momentum, and no reputation risk indicators are provided.",727,73,800,1162,1,gpt-5.4-nano
llm_base,top_trust,35,KaijuKingz,118,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,neutral,Moderate trading activity with only mild negative price/volume change and no provided reputation signals indicates no strong risk.,727,71,798,1162,1,gpt-5.4-nano
llm_base,top_trust,36,CloneX,54,0.0153846153846153,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong activity with a modest positive price change and no provided negative reputation signals suggests low meaningful risk.,726,68,794,1186,1,gpt-5.4-nano
llm_base,top_trust,37,CloneX,53,0.0153846153846153,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong and active trading with slight price softness, and no provided reputation risk indicators.",728,65,793,1217,1,gpt-5.4-nano
llm_base,top_trust,38,BoredApeYachtClub,78,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong trading activity and slight positive price momentum indicate no meaningful market-risk signal, and no reputation evidence is provided to suggest additional concerns.",727,75,802,1221,1,gpt-5.4-nano
llm_base,top_trust,39,Milady,112,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is strong but price is only slightly down versus the prior window, and no reputation evidence was provided, so there is no strong risk signal.",727,79,806,1217,1,gpt-5.4-nano
llm_base,top_trust,40,CloneX,71,0.0121951219512195,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent market activity with slight price increase and no provided reputation concerns suggests no meaningful risk signal.,728,68,796,1153,1,gpt-5.4-nano
llm_base,top_trust,41,CloneX,85,0.0112359550561797,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong and active trading volume with many buyers/users and only slight negative price/trade-count change suggests low immediate sellability risk despite no reputation evidence provided.,728,79,807,1250,1,gpt-5.4-nano
llm_base,top_trust,42,Milady,103,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent market activity (high trade count/value and modest positive price/trade changes) with no provided reputation negatives suggests no meaningful contract-window risk.,728,78,806,1201,1,gpt-5.4-nano
llm_base,top_trust,43,CloneX,112,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is solid but price/trade momentum is slightly down and no reputation evidence is provided, so risk is not strongly indicated.",727,75,802,1214,1,gpt-5.4-nano
llm_base,top_trust,44,Milady,92,0.0108695652173913,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume and buyers, no mint activity noted, and no provided reputation signals indicating elevated contract risk.",728,74,802,1197,1,gpt-5.4-nano
llm_base,top_trust,45,Milady,95,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong with modest price/trade growth, and there is no provided reputation evidence indicating elevated risk.",727,71,798,1109,1,gpt-5.4-nano
llm_base,top_trust,46,CloneX,39,0.0188679245283018,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong trading activity and liquidity with only a slight price drop, and no provided reputation signals indicating trouble.",728,69,797,1141,1,gpt-5.4-nano
llm_base,top_trust,47,Milady,90,0.0108695652173913,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with rising price and trades, with no provided reputation risk signals.",730,65,795,1140,1,gpt-5.4-nano
llm_base,top_trust,48,CloneX,59,0.0133333333333333,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent trading activity and stable positive price movement indicate healthy market signals, with no reputation risk evidence provided.",728,70,798,1199,1,gpt-5.4-nano
llm_base,top_trust,49,Milady,109,0.0105263157894736,0,ALLOW_BUY,NO_RISK,negative,neutral,"Market activity is still healthy but shows a modest price drop and reduced trades, with no reputation risk evidence provided.",727,71,798,1183,1,gpt-5.4-nano
llm_base,top_trust,50,Milady,102,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent activity and small positive price movement, with no provided reputation signals indicating additional risk.",728,67,795,2016,1,gpt-5.4-nano
llm_base,top_trust,51,CloneX,116,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong and active trading in the window with slight positive price change, and no reputation-risk signal provided.",728,69,797,1157,1,gpt-5.4-nano
llm_base,top_trust,52,CloneX,100,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong trading activity with many buyers and only a small price decline, while no reputation risk signals are provided.",726,70,796,1545,1,gpt-5.4-nano
llm_base,top_trust,53,BoredApeYachtClub,81,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent market activity with only mild negative price/trade change and no provided reputation risk signals.,727,68,795,1312,1,gpt-5.4-nano
llm_base,top_trust,54,Milady,104,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong trading activity and value with only modest negative price/trade changes, and no reputation evidence provided to indicate increased contract or delisting risk.",728,77,805,1239,1,gpt-5.4-nano
llm_base,top_trust,55,CloneX,41,0.0181818181818181,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong trading activity with minimal price change and no provided reputation risk signals suggest low near-term delisting/freeze risk.,728,72,800,1317,1,gpt-5.4-nano
llm_base,top_trust,56,KaijuKingz,119,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,neutral,Market activity is healthy but price/trade changes are only mildly negative and no reputation signals are provided.,727,69,796,1263,1,gpt-5.4-nano
llm_base,top_trust,57,CloneX,55,0.0149253731343283,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent trading activity with many buyers and only mild negative price/trade momentum, and no reputation signals were provided to indicate contract risk.",728,76,804,1160,1,gpt-5.4-nano
llm_base,top_trust,58,BoredApeYachtClub,79,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity and trade volume are strong with only mild price decline, and no reputation risk signals were provided.",727,70,797,1169,1,gpt-5.4-nano
llm_base,top_trust,59,CloneX,106,0.0210526315789473,0,ALLOW_BUY,NO_RISK,positive,neutral,Strong recent activity and stable upward pricing with no provided reputation negatives suggests low near-term risk.,727,67,794,1110,1,gpt-5.4-nano
llm_base,top_trust,60,CloneX,63,0.0128205128205128,0,ALLOW_BUY,NO_RISK,neutral,neutral,Strong activity and buyers with only slight negative price change and no provided reputation red flags suggest no meaningful added risk.,728,71,799,1121,1,gpt-5.4-nano
llm_base,top_trust,61,Doodles,117,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Market activity is strong but price/trade count are down versus the prior window, and no reputation evidence is provided, so overall risk is not compelling.",727,79,806,1147,1,gpt-5.4-nano
llm_base,top_trust,62,CloneX,61,0.0128205128205128,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong, active trading volume and buyers with slight price stability, and no provided reputation risk signals.",728,68,796,1121,1,gpt-5.4-nano
llm_base,top_trust,63,BoredApeYachtClub,75,0.0117647058823529,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity and volume are strong with only slight negative price/trade momentum, and no reputation signals are provided to indicate increased risk.",727,75,802,1202,1,gpt-5.4-nano
